Tm,Yr,Total_AV,Expected_AV_PosAdj,Picks,AV_Above_Expected_PosAdj
NOR,2022,48.0,90.26718162764283,4,-42.26718162764283
NOR,2023,24.0,86.784879909282,7,-62.784879909282
NWE,2000,209.0,69.14966255542853,7,139.85033744457147
NWE,2001,170.0,95.72786421460091,6,74.27213578539909
NWE,2002,101.0,64.89194512631575,5,36.10805487368425
NWE,2003,191.0,109.62206102348382,7,81.37793897651618
NWE,2004,104.0,112.03174991889365,7,-8.031749918893652
NWE,2005,196.0,70.38598323221308,5,125.61401676778692
NWE,2006,78.0,92.46018470805754,7,-14.46018470805754
NWE,2007,23.0,29.30463962802058,2,-6.304639628020581
NWE,2008,60.0,92.85474505549301,6,-32.85474505549301
NWE,2009,171.0,116.70011012640565,8,54.29988987359435
NWE,2010,205.0,124.3762031982277,9,80.6237968017723
NWE,2011,131.0,105.02788357588244,6,25.97211642411756
NWE,2012,115.0,93.75011687574097,6,21.24988312425903
NWE,2013,81.0,81.45514823449308,7,-0.4551482344930804
NWE,2014,68.0,93.51156415157193,6,-25.511564151571932
NWE,2015,115.0,102.71636801280812,7,12.283631987191882
NWE,2016,77.0,82.54530309876682,7,-5.545303098766823
NWE,2017,45.0,32.626802741844344,3,12.373197258155656
NWE,2018,74.0,70.32964258161888,5,3.6703574183811156
NWE,2019,55.0,110.79462549518672,8,-55.79462549518672
NWE,2020,84.0,99.11900169980137,8,-15.119001699801373
NWE,2021,56.0,65.79543259297412,5,-9.795432592974123
NWE,2022,35.0,93.04525990479806,8,-58.04525990479806
NWE,2023,56.0,95.55099170171732,11,-39.55099170171732
NYG,2000,78.0,99.84148882937812,7,-21.84148882937812
NYG,2001,43.0,64.15726809369164,5,-21.15726809369164
NYG,2002,62.0,91.61271194024152,7,-29.612711940241525
NYG,2003,158.0,88.03063102518415,8,69.96936897481585
NYG,2004,108.0,51.86001061462378,4,56.13998938537622
NYG,2005,129.0,50.201787803321174,4,78.79821219667883
NYG,2006,79.0,77.4064541399735,5,1.5935458600264951
NYG,2007,130.0,94.7715760993137,8,35.228423900686295
NYG,2008,64.0,71.38905409776403,5,-7.389054097764031
NYG,2009,83.0,99.02621250154432,6,-16.02621250154432
NYG,2010,69.0,88.3772051746155,6,-19.377205174615497
NYG,2011,40.0,99.20802190258794,8,-59.208021902587944
NYG,2012,42.0,79.07286345787705,6,-37.07286345787705
NYG,2013,47.0,89.11714799781889,6,-42.11714799781889
NYG,2014,89.0,87.60343977524411,6,1.3965602247558877
NYG,2015,59.0,94.09305717399549,6,-35.09305717399549
NYG,2016,58.0,82.57481831251118,6,-24.574818312511184
NYG,2017,55.0,83.93992295781787,6,-28.93992295781787
NYG,2018,86.0,118.59287828362694,6,-32.592878283626945
NYG,2019,149.0,123.08994177526839,8,25.910058224731614
NYG,2020,83.0,126.06777595165542,9,-43.06777595165542
NYG,2021,24.0,70.20622430111618,6,-46.20622430111618
NYG,2022,95.0,157.00191585074123,11,-62.00191585074123
NYG,2023,30.0,65.23868026947495,7,-35.238680269474955
NYJ,2000,208.0,138.21568531095062,7,69.78431468904938
NYJ,2001,73.0,82.38244601528122,5,-9.382446015281218
NYJ,2002,71.0,75.34304590876128,5,-4.343045908761283
NYJ,2003,65.0,96.65013236821582,7,-31.65013236821582
NYJ,2004,100.0,91.67622199931469,8,8.323778000685309
NYJ,2005,98.0,69.77927811832951,6,28.220721881670485
NYJ,2006,195.0,138.52440608065348,8,56.47559391934652
NYJ,2007,154.0,64.80035805022487,4,89.19964194977513
NYJ,2008,37.0,66.28245441850612,3,-29.28245441850612
NYJ,2009,60.0,63.38238438526821,3,-3.3823843852682103
NYJ,2010,23.0,68.11078310894916,4,-45.110783108949164
NYJ,2011,113.0,63.15075450704634,5,49.84924549295366
NYJ,2012,55.0,75.02500614473965,6,-20.02500614473965
NYJ,2013,83.0,121.50944648293687,6,-38.509446482936866
NYJ,2014,36.0,82.87133477237872,7,-46.87133477237872
NYJ,2015,39.0,93.39785737044846,5,-54.39785737044846
NYJ,2016,71.0,69.08802301131621,6,1.91197698868379
NYJ,2017,59.0,90.2138202987935,9,-31.213820298793493
NYJ,2018,42.0,78.18167435501454,6,-36.181674355014536
NYJ,2019,65.0,74.7270489279314,5,-9.727048927931406
NYJ,2020,43.0,102.814288861169,7,-59.814288861169004
NYJ,2021,78.0,125.88357135652412,10,-47.883571356524115
NYJ,2022,106.0,149.11796351774225,7,-43.117963517742254
NYJ,2023,24.0,76.88564632700448,7,-52.88564632700448
OAK,2000,111.0,60.8959972883022,4,50.1040027116978
OAK,2001,36.0,61.84537638763434,4,-25.84537638763434
OAK,2002,73.0,102.47670580000448,6,-29.47670580000448
OAK,2003,118.0,97.67339557882164,7,20.32660442117836
OAK,2004,71.0,106.27572153209144,6,-35.27572153209144
OAK,2005,64.0,86.6711649636083,6,-22.671164963608305
OAK,2006,70.0,98.24817384050726,5,-28.248173840507263
OAK,2007,79.0,123.26139582913933,9,-44.26139582913933
OAK,2008,69.0,60.483038216009646,4,8.516961783990354
OAK,2009,53.0,86.18666940877009,6,-33.186669408770086
OAK,2010,76.0,121.2516375609097,9,-45.2516375609097
OAK,2011,45.0,89.29527985624465,8,-44.29527985624465
OAK,2012,20.0,48.659762568800346,5,-28.659762568800346
OAK,2013,64.0,95.05380493243435,8,-31.053804932434346
OAK,2014,194.0,109.5103496277098,8,84.4896503722902
OAK,2015,49.0,101.41690896859897,7,-52.416908968598975
OAK,2016,46.0,99.08193708321652,7,-53.081937083216516
OAK,2017,27.0,101.7825800100372,9,-74.7825800100372
OAK,2018,84.0,113.32670817282579,8,-29.32670817282579
OAK,2019,156.0,136.18680337188468,8,19.81319662811532
PHI,2000,72.0,87.9256735753788,4,-15.925673575378795
PHI,2001,49.0,80.29455372695023,5,-31.294553726950227
PHI,2002,177.0,78.34142702956667,5,98.65857297043333
PHI,2003,27.0,64.4337058658504,4,-37.4337058658504
PHI,2004,45.0,88.46668023080201,8,-43.46668023080201
PHI,2005,199.0,128.50380674040892,9,70.49619325959108
PHI,2006,119.0,110.0938732437796,7,8.906126756220402
PHI,2007,62.0,71.8094763996296,5,-9.809476399629602
PHI,2008,80.0,87.14986709793861,7,-7.1498670979386105
PHI,2009,96.0,60.31555534132519,4,35.68444465867481
PHI,2010,132.0,123.60316188348393,11,8.396838116516065
PHI,2011,140.0,125.03614211618394,9,14.963857883816061
PHI,2012,189.0,116.36441952747366,8,72.63558047252634
PHI,2013,155.0,94.174697766854,5,60.825302233146004
PHI,2014,43.0,88.70885198798936,7,-45.70885198798936
PHI,2015,38.0,55.06748186102158,4,-17.067481861021577
PHI,2016,107.0,93.36893371466368,6,13.631066285336317
PHI,2017,55.0,80.227689169803,7,-25.227689169803
PHI,2018,124.0,50.46122794100179,5,73.5387720589982
PHI,2019,37.0,78.00350714988079,4,-41.00350714988079
PHI,2020,112.0,100.27196129689973,8,11.728038703100268
PHI,2021,107.0,91.2092572718478,9,15.790742728152196
PHI,2022,45.0,71.23650069114768,5,-26.236500691147683
PHI,2023,36.0,97.77346602076693,7,-61.77346602076693
PIT,2000,120.0,109.35231886060839,7,10.647681139391608
PIT,2001,115.0,96.50733830012464,5,18.492661699875356
PIT,2002,197.0,86.61240728044578,7,110.38759271955422
PIT,2003,150.0,63.90880216002104,4,86.09119783997896
PIT,2004,177.0,71.92173839867093,4,105.07826160132907
PIT,2005,115.0,73.52743817551315,5,41.472561824486846
PIT,2006,73.0,61.55923524955468,4,11.440764750445318
PIT,2007,162.0,83.73391213656103,6,78.26608786343897
PIT,2008,36.0,73.17993182137123,5,-37.17993182137123
PIT,2009,74.0,54.33091219905651,5,19.669087800943487
PIT,2010,211.0,88.56883988942188,6,122.43116011057812
PIT,2011,161.0,81.62778488585309,6,79.37221511414691
PIT,2012,106.0,87.90727259537448,6,18.09272740462552
PIT,2013,129.0,96.35222077765675,7,32.647779222343246
PIT,2014,88.0,76.82660853333087,5,11.17339146666913
PIT,2015,57.0,59.87027105960886,6,-2.8702710596088608
PIT,2016,61.0,71.07592485903925,6,-10.075924859039247
PIT,2017,154.0,67.06867653795757,5,86.93132346204243
PIT,2018,80.0,83.97926619296393,6,-3.9792661929639337
PIT,2019,76.0,96.17948284325283,8,-20.179482843252828
PIT,2020,60.0,61.829051135148326,5,-1.829051135148326
PIT,2021,93.0,79.35763620663248,7,13.642363793367522
PIT,2022,55.0,76.94487931021494,6,-21.944879310214944
PIT,2023,46.0,93.32007863907015,7,-47.32007863907015
SDG,2000,41.0,64.41794805483947,5,-23.41794805483947
SDG,2001,170.0,99.02466980289573,6,70.97533019710427
SDG,2002,98.0,100.87969132818392,5,-2.879691328183924
SDG,2003,89.0,102.12790951444521,8,-13.127909514445207
SDG,2004,211.0,99.48494429900738,8,111.51505570099262
SDG,2005,160.0,109.50714508212658,6,50.492854917873416
SDG,2006,130.0,70.7228351176596,4,59.2771648823404
SDG,2007,90.0,70.18351642029766,5,19.816483579702336
SDG,2008,26.0,42.42504533556499,3,-16.425045335564988
SDG,2009,63.0,81.09956032713285,5,-18.09956032713285
SDG,2010,80.0,65.3052724357573,4,14.694727564242697
SDG,2011,84.0,105.04929290728577,7,-21.049292907285775
SDG,2012,99.0,92.43209911334915,6,6.567900886650847
SDG,2013,125.0,84.31167511592551,5,40.68832488407449
SDG,2014,29.0,69.95582267564065,4,-40.95582267564065
SDG,2015,97.0,74.64991946936881,5,22.35008053063119
SDG,2016,94.0,86.71053645004754,6,7.289463549952458
SEA,2000,162.0,126.60443533350066,8,35.39556466649934
SEA,2001,133.0,138.16926517068217,9,-5.169265170682166
SEA,2002,75.0,103.88552577112749,8,-28.88552577112749
SEA,2003,106.0,90.7251595447761,8,15.274840455223895
SEA,2004,82.0,87.28335638069753,6,-5.283356380697526
SEA,2005,126.0,91.00851060336304,5,34.991489396636965
SEA,2006,65.0,74.95435535872005,6,-9.95435535872005
SEA,2007,81.0,82.42634156172514,8,-1.4263415617251383
SEA,2008,61.0,59.88488049022016,4,1.1151195097798379
SEA,2009,54.0,83.60229489965572,5,-29.602294899655718
SEA,2010,183.0,122.52563967752114,9,60.47436032247886
SEA,2011,191.0,79.91491419756532,7,111.08508580243468
SEA,2012,314.0,93.42444350079306,7,220.57555649920693
SEA,2013,32.0,52.70819140363794,5,-20.70819140363794
SEA,2014,60.0,75.61984896072454,6,-15.61984896072454
SEA,2015,96.0,49.888744626020326,4,46.111255373979674
SEA,2016,101.0,117.2672433566232,8,-16.267243356623197
SEA,2017,98.0,89.89111518887047,8,8.108884811129528
SEA,2018,83.0,93.7902545145146,8,-10.7902545145146
SEA,2019,95.0,118.78647679131976,9,-23.786476791319757
SEA,2020,76.0,94.1945629931809,7,-18.194562993180895
SEA,2021,18.0,25.526877798939584,3,-7.526877798939584
SEA,2022,98.0,106.12114969917819,8,-8.12114969917819
SEA,2023,67.0,157.13338511891754,10,-90.13338511891754
SFO,2000,147.0,145.0872435851136,10,1.9127564148863883
SFO,2001,99.0,82.73040142534656,6,16.269598574653443
SFO,2002,64.0,72.81992960247925,6,-8.819929602479249
SFO,2003,65.0,85.49456652605525,7,-20.49456652605525
SFO,2004,110.0,118.58770368725513,9,-8.587703687255129
SFO,2005,162.0,130.74734589943878,9,31.252654100561216
SFO,2006,117.0,106.28256654354317,8,10.717433456456831
SFO,2007,261.0,103.03832839296312,6,157.96167160703686
SFO,2008,41.0,75.54629232554898,5,-34.546292325548976
SFO,2009,42.0,65.54739269725735,5,-23.54739269725735
SFO,2010,153.0,120.22676080198592,8,32.77323919801408
SFO,2011,131.0,110.77218897147598,8,20.227811028524016
SFO,2012,5.0,33.44046373732326,2,-28.440463737323263
SFO,2013,62.0,99.34948927792696,7,-37.34948927792696
SFO,2014,94.0,116.63568584608632,9,-22.635685846086318
SFO,2015,92.0,116.38797799985272,9,-24.387977999852723
SFO,2016,53.0,95.52855355473217,7,-42.52855355473217
SFO,2017,132.0,114.77539207438355,9,17.224607925616453
SFO,2018,149.0,110.09576941265745,9,38.90423058734255
SFO,2019,148.0,97.80384199653932,6,50.19615800346068
SFO,2020,86.0,75.96476901671835,5,10.03523098328165
SFO,2021,84.0,110.37447348519366,8,-26.37447348519366
SFO,2022,59.0,66.22375403170724,8,-7.223754031707244
SFO,2023,16.0,50.36152539829715,8,-34.36152539829715
STL,2000,33.0,72.34485265009866,5,-39.34485265009866
STL,2001,106.0,118.39406855501687,6,-12.394068555016872
STL,2002,53.0,72.18508450822179,5,-19.18508450822179
STL,2003,76.0,109.55812671929775,9,-33.558126719297746
STL,2004,92.0,64.39941028688769,4,27.600589713112313
STL,2005,103.0,111.59998644479256,9,-8.599986444792563
STL,2006,32.0,101.40453875899252,8,-69.40453875899252
STL,2007,30.0,90.08161720431528,6,-60.08161720431528
STL,2008,80.0,122.49364042984328,8,-42.49364042984328
STL,2009,79.0,100.78793571847457,5,-21.78793571847457
STL,2010,91.0,127.73824302361359,10,-36.73824302361359
STL,2011,65.0,74.80704733460203,5,-9.807047334602032
STL,2012,148.0,127.31788412413694,8,20.68211587586306
STL,2013,94.0,113.71942520482568,7,-19.719425204825683
STL,2014,181.0,131.17553367567163,8,49.82446632432837
STL,2015,134.0,119.7299845783414,7,14.270015421658599
TAM,2000,38.0,47.24998486345403,4,-9.249984863454031
TAM,2001,66.0,62.13183651530734,5,3.8681634846926585
TAM,2002,36.0,21.461850848196196,3,14.538149151803804
TAM,2003,42.0,45.5579706925082,4,-3.5579706925081993
TAM,2004,38.0,73.16112537955823,6,-35.16112537955823
TAM,2005,83.0,97.41371586262989,6,-14.413715862629886
TAM,2006,78.0,86.26615231360898,6,-8.266152313608984
TAM,2007,97.0,124.29474836368094,7,-27.294748363680938
TAM,2008,63.0,87.99421854675315,6,-24.994218546753146
TAM,2009,70.0,61.593940636704616,5,8.406059363295384
TAM,2010,117.0,120.230702994273,8,-3.2307029942730026
TAM,2011,47.0,79.08602611981973,6,-32.086026119819735
TAM,2012,144.0,91.27808584480499,5,52.72191415519501
TAM,2013,78.0,70.1245228334348,6,7.875477166565204
TAM,2014,112.0,84.13795382170296,5,27.862046178297035
TAM,2015,172.0,107.80876245263852,4,64.19123754736148
TAM,2016,39.0,91.2066535617938,6,-52.2066535617938
TAM,2017,76.0,67.97915997251405,4,8.020840027485946
TAM,2018,134.0,121.71547225986305,8,12.284527740136951
TAM,2019,122.0,97.57865066547464,7,24.42134933452536
TAM,2020,102.0,82.03870685119415,5,19.96129314880585
TAM,2021,48.0,76.2409302641872,6,-28.2409302641872
TAM,2022,86.0,78.57867086322345,7,7.421329136776549
TAM,2023,52.0,73.04800939758188,8,-21.04800939758188
TEN,2000,140.0,87.44426502058978,8,52.55573497941022
TEN,2001,43.0,48.226397813727736,5,-5.226397813727736
TEN,2002,123.0,122.70259485385621,10,0.2974051461437881
TEN,2003,47.0,80.55809984719451,6,-33.55809984719451
TEN,2004,110.0,146.88224376628003,12,-36.88224376628003
TEN,2005,189.0,135.22040989427788,10,53.77959010572212
TEN,2006,116.0,118.40553915544821,9,-2.40553915544821
TEN,2007,90.0,109.96323720559585,8,-19.963237205595846
TEN,2008,97.0,86.99672319019399,6,10.00327680980601
TEN,2009,88.0,116.99167838392988,11,-28.99167838392988
TEN,2010,83.0,83.3075063322443,7,-0.30750633224430146
TEN,2011,136.0,123.33284552325303,9,12.667154476746973
TEN,2012,59.0,80.08261175519881,6,-21.082611755198812
TEN,2013,58.0,116.9385396265867,8,-58.9385396265867
TEN,2014,117.0,92.68070535907079,6,24.319294640929215
TEN,2015,56.0,121.02755285932577,7,-65.02755285932577
TEN,2016,171.0,148.51519288409017,10,22.48480711590983
TEN,2017,84.0,98.36807320991463,7,-14.368073209914627
TEN,2018,69.0,52.51116897246618,3,16.48883102753382
TEN,2019,132.0,80.95983059149117,5,51.04016940850883
TEN,2020,20.0,68.26278568665364,5,-48.26278568665364
TEN,2021,30.0,95.13079752454145,8,-65.13079752454145
TEN,2022,47.0,106.32506983920445,8,-59.325069839204446
TEN,2023,37.0,79.69548231004107,6,-42.69548231004107
WAS,2000,112.0,115.07875030838802,5,-3.078750308388024
WAS,2001,63.0,53.61527520391451,3,9.384724796085493
WAS,2002,60.0,82.70831321537105,8,-22.70831321537105
WAS,2003,32.0,41.69827279202296,3,-9.698272792022962
WAS,2004,67.0,60.25129262666061,4,6.748707373339393
WAS,2005,60.0,68.0723764951822,4,-8.072376495182198
WAS,2006,94.0,50.939232261922655,4,43.060767738077345
WAS,2007,35.0,42.190465450899055,2,-7.190465450899055
WAS,2008,50.0,100.69357609231395,9,-50.69357609231395
WAS,2009,36.0,55.81568510022757,4,-19.81568510022757
WAS,2010,80.0,72.90753546504618,4,7.09246453495382
WAS,2011,125.0,126.06355801242789,12,-1.0635580124278903
WAS,2012,124.0,124.7548893762681,9,-0.7548893762680962
WAS,2013,53.0,56.543964419508676,6,-3.5439644195086757
WAS,2014,92.0,67.83864556372936,5,24.161354436270642
WAS,2015,110.0,113.60649755737782,7,-3.6064975573778213
WAS,2016,58.0,60.80982181451992,4,-2.809821814519921
WAS,2017,110.0,107.16888030998616,10,2.8311196900138356
WAS,2018,78.0,97.95649501560236,8,-19.956495015602357
WAS,2019,113.0,109.55726236926209,8,3.442737630737909
WAS,2020,90.0,116.69985831690416,8,-26.699858316904155
WAS,2021,75.0,99.96638092638642,10,-24.96638092638642
WAS,2022,52.0,88.34913191195653,8,-36.34913191195653
WAS,2023,16.0,73.57830104827741,6,-57.57830104827741
